,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,duration,track_id,artists,album_name,track_name,explicit,time_signature,track_genre
3461,0.895,0.914,-3.783,0.0515,0.133,0.00283,0.32,0.962,96.992,22,224,2zLFM2MzaS7TucEmccKCAk,Dora The Explorer,Dora The Explorer Party Favorites,Old Macdonald Had A Farm,False,4,kids
3462,0.802,0.913,-8.508,0.0471,0.00104,0.667,0.0616,0.653,128.984,48,368,4J7cSix3jYkSc6n76TgxEJ,Jamie Jones;Darius Syrossian,We Bring It,We Bring It,False,4,minimal-techno
3463,0.688,0.371,-12.661,0.0767,0.115,1.04e-06,0.347,0.165,117.04,37,263,0sHNXeuv4Nf061i5pqdRCt,Totally Nothin,Lilli,Lilli,True,4,emo
3464,0.441,0.00298,-24.731,0.097,0.991,0.842,0.0823,0.112,139.754,22,145,0tZk4bpb7s9MknXfknk0aV,Michael Gettel,Skywatching,Prelude: Stillness,False,4,new-age
3465,0.776,0.961,-5.986,0.0406,0.53,0.905,0.0897,0.942,136.005,17,236,3pbjRPcTq1UXgojOXxtkm4,Ikebe Shakedown,Ikebe Shakedown,Don't Contradict,False,4,afrobeat
3466,0.529,0.728,-9.578,0.0378,0.64,0.0197,0.345,0.593,108.056,50,67,2YKI5E7oHg1VOmrMiTzfl1,Tove Lo,BLUE LIPS (lady wood phase II),LIGHT BEAMS,False,4,synth-pop
3467,0.525,0.774,-9.844,0.0609,0.331,0.909,0.14,0.707,170.892,10,562,6CjyTuggpLFtW7jlTG3zBe,Rei Harakami,わすれもの,おかし,False,4,idm
3468,0.804,0.188,-24.781,0.049,0.202,0.964,0.108,0.201,123.989,15,593,12uW7uFVE4wRt0hQetrTvl,Plastikman;Richie Hawtin,Closer,Headcase,False,4,detroit-techno
3469,0.521,0.184,-21.421,0.0442,0.902,0.924,0.0966,0.0416,110.083,45,188,10jQXhaM4w42AQtznpO5zB,Kina;Adriana Proenza,Things I Wanted To Tell You - Instrumental,Can We Kiss Forever? - Instrumental,False,4,sad
3470,0.84,0.797,-5.566,0.0391,0.381,0.000828,0.0467,0.976,145.085,26,37,3XQnDqrSRUlsLL3hVFw4MI,Dora The Explorer,Dora The Explorer,We Did It!,False,4,kids
3471,0.84,0.797,-5.566,0.0391,0.381,0.000828,0.0467,0.976,145.085,26,37,3XQnDqrSRUlsLL3hVFw4MI,Dora The Explorer,Dora The Explorer,We Did It!,False,4,party
3472,0.47,0.292,-9.899,0.0284,0.904,0.000104,0.0889,0.168,66.109,45,198,3nBmy2hAqIDmMOD0VZGB7I,Kris Allen,Horizons,Lost,False,4,acoustic
3473,0.484,0.93,-4.46,0.0487,0.0443,0.487,0.166,0.128,138.079,51,210,2kQvw0jH3JKKWVBccDPK9Y,KSHMR;Zafrir,Dharma: Sounds of Summer Vol. III,Winners Anthem,False,4,progressive-house
3474,0.47,0.805,-4.677,0.0337,0.168,3.9e-06,0.156,0.135,149.93,21,201,4RNLZEWEekwQuttSPONJHB,Sephyx;Syren,Hardstyle Top 100 - 2019,Breathe Hardstyle,False,4,hardstyle
3475,0.573,0.917,-6.892,0.0527,0.007,0.00143,0.117,0.467,88.097,24,341,1kt6ZgCKCLqthiDUEa5gmF,U.D.O.,Metallized,Man and Machine,False,4,heavy-metal
3476,0.509,0.637,-12.467,0.0437,0.293,0.00275,0.0416,0.904,163.245,29,288,0poBBKCSLhJk4ypsN7I2Af,Checo Acosta,Checo Acosta y Su Orquesta,Te Quiero,False,4,salsa
3477,0.511,0.972,-4.709,0.0931,0.000675,0.598,0.603,0.188,146.88,12,345,7JH1SXxxIapo0FDBWVdKPo,Propellerheads,Decksandrumsandrockandroll,Bang On!,False,4,breakbeat
3478,0.465,0.221,-12.564,0.0744,0.986,0.0,0.106,0.234,86.018,0,61,2NlrRd58BapKvLXHeukwMQ,Ivan Kozlovsky,Mikhail Ivanovich Glinka. Romances,In the fire of desire,False,4,romance
3479,0.427,0.23,-11.317,0.0353,0.764,1.6e-06,0.327,0.109,83.219,0,232,1OWoUwZfj3O5L3Ldjaq9cN,Donny Hathaway,R'n'B Studying,Giving Up,False,4,funk
3480,0.427,0.23,-11.317,0.0353,0.764,1.6e-06,0.327,0.109,83.219,0,232,1OWoUwZfj3O5L3Ldjaq9cN,Donny Hathaway,R'n'B Studying,Giving Up,False,4,soul
3481,0.482,0.272,-13.752,0.0349,0.742,0.0,0.0803,0.607,115.669,14,168,3GBqKmJ62SJ943NQ9i1JuE,Ray Price,Night Life,A Girl in the Night,False,5,honky-tonk
3482,0.31,0.879,-3.277,0.0946,0.00135,0.0,0.17,0.434,178.192,31,269,4NVi6QrlycDIE0Kx0U8Vp4,[Alexandros],Schwarzenegger,言え,True,4,j-rock
3483,0.835,0.793,-10.084,0.0698,0.172,0.809,0.108,0.325,122.011,42,461,5Tyi10wvVbd3pu65GCHD8y,Massive Attack;Gui Boratto,Madrid Fashion Week,Paradise Circus - Gui Boratto Remix,False,4,trip-hop
3484,0.567,0.939,-1.511,0.0575,0.317,0.0,0.0473,0.686,131.979,25,280,39Q08yA5K7IMII01mS8dOZ,SKE48,心にFlower (Special Edition),心にFlower,False,4,j-idol
3485,0.572,0.724,-8.354,0.0515,0.47,0.000117,0.247,0.792,159.954,38,160,6d0WfSqE7cvkB5okEQwxxz,Malla 100 Alça,Os Grandes Sucessos,Uma Chance a Mais,False,4,forro
3486,0.582,0.142,-16.699,0.038,0.868,0.903,0.114,0.179,97.029,23,78,2a9PQ4QZSyshworACYBA0u,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Las hermanas pelean,False,4,disney
3487,0.72,0.334,-9.754,0.0373,0.814,0.0,0.154,0.395,96.046,47,231,7aMEBZUCJFyV4VM60yEHtC,Twins,我們相愛 6 年 (新曲+精選),死性不改,False,4,cantopop
3488,0.463,0.917,-3.885,0.0701,0.000867,5.83e-05,0.125,0.503,95.02,59,246,6bgSE8is2v4HewzJ6xYI4A,Bad Omens,THE DEATH OF PEACE OF MIND,The Grey,False,4,metalcore
3489,0.594,0.82,-5.121,0.0415,0.0638,3.7e-06,0.0767,0.782,186.033,37,231,3BHq6lrebBf1zel4woIn5D,Forró Boys,"Forró di Katiguria, Vol. 3",Porque Te Amo,False,4,forro
3490,0.719,0.597,-8.26,0.244,0.344,0.0,0.0932,0.469,100.115,32,174,2brLSQnK9jprduMBn3XBVp,EDGE;Ratu$,EN LESSGUILL,CDG,True,4,french
3491,0.405,0.131,-19.108,0.0438,0.859,0.0,0.187,0.298,72.637,24,172,1rIqfYq2x4H8fymncMlhVW,Cuco Sánchez,Cuco Sanchez Sentimiento Mexicano,Aún Se Acuerda de Mí,False,3,guitar
3492,0.0921,0.924,-6.926,0.0902,3.76e-06,0.903,0.0407,0.0501,199.048,17,136,3Vj3q74awpdNuFLmtHJS0H,Discordance Axis,The Inalienable Dreamless (Reissue),The Third Children,False,4,grindcore
3493,0.655,0.33,-13.834,0.032,0.691,0.0,0.115,0.71,127.802,11,176,2GEXdljry1VFSZW7FMbiAq,George Jones,Bartender's Blues,I Don't Want No Stranger Sleepin' in My Bed,False,4,honky-tonk
3494,0.653,0.623,-4.56,0.0244,0.505,3.61e-06,0.279,0.718,100.021,0,207,5ATfVQguM66UV9svXfTJg9,Michael Ray,Easy Country,Whiskey and Rain,False,4,country
3495,0.554,0.486,-8.856,0.0403,0.458,0.00737,0.136,0.422,94.984,59,216,6bZuZKR8hoyzZXNh1IW2Bu,Anna of the North,Lovers,Lovers,False,4,electro
3496,0.554,0.486,-8.856,0.0403,0.458,0.00737,0.136,0.422,94.984,59,216,6bZuZKR8hoyzZXNh1IW2Bu,Anna of the North,Lovers,Lovers,False,4,indie-pop
3497,0.554,0.486,-8.856,0.0403,0.458,0.00737,0.136,0.422,94.984,59,216,6bZuZKR8hoyzZXNh1IW2Bu,Anna of the North,Lovers,Lovers,False,4,indie
3498,0.554,0.486,-8.856,0.0403,0.458,0.00737,0.136,0.422,94.984,59,216,6bZuZKR8hoyzZXNh1IW2Bu,Anna of the North,Lovers,Lovers,False,4,soul
3499,0.596,0.17,-19.58,0.043,0.256,4.39e-05,0.0772,0.486,128.585,50,87,1OzTJHmUMMYPQpMLxZYHlU,Pink Floyd,Animals,Pigs on the Wing 2,False,3,psych-rock
3500,0.601,0.794,-5.844,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,78,217,27rdGxbavYJeBphck5MZAF,Mark Ronson;Miley Cyrus,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),False,4,dance
3501,0.651,0.882,-8.572,0.0626,0.00985,0.00106,0.551,0.387,160.032,37,257,5cZJVhuhs4aXpftslha4Ac,Koil;The Rock,Pop Terbaik Milenium,Kenyataan Dalam Dunia Fantasy (feat. The Rock),False,4,hard-rock
3502,0.651,0.882,-8.572,0.0626,0.00985,0.00106,0.551,0.387,160.032,37,257,5cZJVhuhs4aXpftslha4Ac,Koil;The Rock,Pop Terbaik Milenium,Kenyataan Dalam Dunia Fantasy (feat. The Rock),False,4,hardcore
3503,0.467,0.447,-15.245,0.319,0.431,9.91e-06,0.112,0.214,88.417,57,239,3W1dxWCHlta0HM47KC6eib,Natos y Waor,Luna llena,Tenías razón,False,4,spanish
3504,0.704,0.426,-14.331,0.0378,0.703,6.38e-06,0.0858,0.809,112.091,36,192,06JzLgTwcUXl0ChRCmFoJL,Traste Lindéns Kvintett,Jolly Bob Går i land,Ensam igen,False,4,swedish
3505,0.525,0.92,-3.903,0.0464,0.0136,0.0,0.36,0.774,143.983,27,208,117dUlDYv881YSA31Ijicy,Dance Gavin Dance,Three Wishes,Three Wishes,True,4,metalcore
3506,0.672,0.714,-8.466,0.0277,0.0893,0.000597,0.155,0.593,130.01,31,253,58RvouNHBDM6bwKnmVfNeq,Flört,Bize Özel,Senden Kalan,False,4,psych-rock
3507,0.329,0.84,-5.006,0.0787,0.000691,0.000405,0.105,0.284,169.962,23,361,710cSRkvHLHeK7h3s0YrLJ,HammerFall,Infected,Patient Zero,False,4,goth
3508,0.83,0.159,-14.461,0.0383,0.946,2.02e-05,0.362,0.189,104.95,0,207,0a05wi1MqM6XSXUzLTmfqD,Ed Maverick,Alternativo diferente latino,Fuentes de Ortiz,True,4,indie
3509,0.608,0.142,-10.124,0.0476,0.796,0.0485,0.101,0.422,116.88,19,113,0REaKwAIIrYw7ahWlSwtro,Kristen Anderson-Lopez;Robert Lopez,Die Eiskönigin 2 (Deutscher Original Film-Soundtrack/Deluxe Edition),Wenn ich erst groß bin - Instrumental,False,4,disney
3510,0.467,0.855,-5.375,0.0515,0.174,9.32e-06,0.11,0.565,135.813,50,135,7AZAGSn2B1APKe2XBbzB2G,Eddie Vedder,Into The Wild (Music For The Motion Picture),Far Behind,False,4,acoustic
3511,0.679,0.523,-12.638,0.503,0.668,0.000336,0.27,0.52,110.647,20,141,6Zgn6YnHMhWnNz5F13aKfF,Alan Menken;Lee Wilkof;Franc Luz,Little Shop Of Horrors,Now (It's Just The Gas) - 1982 Original Cast,False,4,disney
3512,0.679,0.523,-12.638,0.503,0.668,0.000336,0.27,0.52,110.647,20,141,6Zgn6YnHMhWnNz5F13aKfF,Alan Menken;Lee Wilkof;Franc Luz,Little Shop Of Horrors,Now (It's Just The Gas) - 1982 Original Cast,False,4,show-tunes
3513,0.613,0.751,-7.289,0.0479,0.651,0.0,0.397,0.881,92.999,42,216,4WE4gFTWYPHWOualWiVoAY,Mumuzinho,Resenha Do Mumu (Ao Vivo),O Amor É Fato - Ao Vivo,False,4,pagode
3514,0.599,0.619,-8.495,0.257,0.291,0.0,0.631,0.603,79.0,8,146,7d9E4qERgZgYVtyY4789HJ,Blake Rules;Netherfriends,Kids Poop,Flush the Toilet,False,4,kids
3515,0.684,0.181,-13.823,0.0346,0.852,1.12e-06,0.0985,0.325,140.038,31,206,2Gd7x92yhLBkK29XenAjjX,Akanksha Sethi,Thoda Sa Theher,Thoda Sa Theher,False,4,singer-songwriter
3516,0.684,0.181,-13.823,0.0346,0.852,1.12e-06,0.0985,0.325,140.038,31,206,2Gd7x92yhLBkK29XenAjjX,Akanksha Sethi,Thoda Sa Theher,Thoda Sa Theher,False,4,songwriter
3517,0.754,0.623,-13.354,0.0353,0.0514,0.955,0.11,0.468,123.018,5,371,2tkPKsluraTHG1u5Q4dQ0m,Terrence Parker,Emancipation of My Soul,A Track for O.J. Simpson - The Acquittal Remix,False,4,detroit-techno
3518,0.641,0.538,-5.208,0.0415,0.469,0.0,0.204,0.762,101.894,20,167,7DYaCUAbEaQoEcVVOF81BS,Banty Foot;Thunder,#CCC,All The Best For Me,False,4,j-dance
3519,0.668,0.612,-7.168,0.219,0.0712,0.0,0.105,0.722,82.861,19,195,6kmxXd854XIWqAM3Foa8Ox,Jaron Nurse,Tell Somebody Bout Jesus,Tell Somebody Bout Jesus,False,4,afrobeat
3520,0.736,0.852,-5.352,0.0563,9.25e-05,0.603,0.671,0.657,126.025,5,200,10WfNJSzRuB4lD2EF7LQhc,Inner City;Idris Elba;Kevin Saunderson;Latroit,We All Move Together (Kevin Saunderson x Latroit Remix),We All Move Together - Kevin Saunderson x Latroit Remix,False,4,detroit-techno
3521,0.675,0.362,-8.234,0.15,0.759,0.0,0.132,0.89,104.132,27,149,3SljWjQZcA65YMGC9mjYFR,Beth Leavel;Matthew Gumley;Original Broadway Company Of Elf The Musical,Elf: The Musical (Original Broadway Cast Recording),In the Way,False,4,show-tunes
3522,0.698,0.794,-3.333,0.0483,0.000335,0.605,0.0622,0.861,135.981,4,224,034cAibJlvEZHcZcsyXraJ,Foals,Hot Mix Pop,2am,False,4,indie
3523,0.554,0.0666,-19.071,0.0716,0.916,0.669,0.0918,0.218,74.877,42,150,5NWqo7MhQEPYUaCAklq9ul,Ichika Nito,N I T O,Ice,False,4,guitar
3524,0.823,0.945,-8.342,0.0331,0.284,0.013,0.0702,0.96,140.262,25,209,287sY3xneZHgr0qKMhGOYR,DEVO,Freedom of Choice (2009 Remaster; Deluxe Edition),Freedom of Choice - 2009 Remaster,False,4,synth-pop
3525,0.16,0.168,-13.08,0.0363,0.977,0.934,0.175,0.0382,99.264,13,494,4nlEQG2BbkrHgNyDS59ake,Anenon,Tongue,Mansana,False,3,idm
3526,0.692,0.487,-6.708,0.0356,0.685,0.0,0.0601,0.98,108.009,53,177,1UbzmkVajS4YyoJLuGP7q9,El Coyote Y Su Banda Tierra Santa,El Amo,Juan Ramos,False,1,r-n-b
3527,0.628,0.83,-5.79,0.0419,0.00643,0.925,0.0737,0.122,87.487,15,340,3fMDHUTsNUafxdHduP61Lj,Hybrid Minds;Mimi Page;Phil Tangent,Mountains (Remixed),Starlet - Phil Tangent Remix,False,4,drum-and-bass
3528,0.398,0.952,-6.042,0.061,0.000373,7.75e-05,0.1,0.584,122.093,74,279,0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,Born In The U.S.A.,Born in the U.S.A.,False,4,singer-songwriter
3529,0.398,0.952,-6.042,0.061,0.000373,7.75e-05,0.1,0.584,122.093,74,279,0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,Born In The U.S.A.,Born in the U.S.A.,False,4,songwriter
3530,0.734,0.322,-13.418,0.0387,0.785,0.876,0.378,0.0785,124.043,59,188,1KEGj62WJVZDGCheyvxD9O,Raimu,The Spirit Within,Hang On,False,4,anime
3531,0.734,0.322,-13.418,0.0387,0.785,0.876,0.378,0.0785,124.043,59,188,1KEGj62WJVZDGCheyvxD9O,Raimu,The Spirit Within,Hang On,False,4,chill
3532,0.53,0.444,-11.976,0.187,0.272,0.0,0.253,0.367,84.889,44,266,3SyV5VGDSI4ZcomImKSRxV,Şanışer,Umut,Beni Kır,False,4,turkish
3533,0.716,0.715,-4.775,0.0422,0.559,0.0,0.112,0.632,137.012,47,178,3XG1frltSxibGuYLPucxl8,Felipe Araújo,Eu & Vocês,Reincidente,False,4,sertanejo
3534,0.837,0.383,-15.295,0.0904,0.358,0.353,0.11,0.528,126.892,29,212,4prvKkWksE4wtP0VrRRjtg,Cybotron,Clear,Alleys Of Your Mind,False,4,detroit-techno
3535,0.167,0.744,-9.967,0.363,0.358,0.92,0.0623,0.128,85.06,0,341,46eMkssP8PolHKwZl5DOPy,Arash Pandi,Exotic Paradox,Dashti,False,3,iranian
3536,0.69,0.688,-7.994,0.156,0.0313,2.04e-05,0.101,0.794,203.648,29,254,18UDolpvPEqVzIE69xobUQ,Cupid;Big Pokey,Dance Party King,Cornbread & Greens (feat. Big Pokey),False,4,kids
3537,0.69,0.688,-7.994,0.156,0.0313,2.04e-05,0.101,0.794,203.648,29,254,18UDolpvPEqVzIE69xobUQ,Cupid;Big Pokey,Dance Party King,Cornbread & Greens (feat. Big Pokey),False,4,party
3538,0.682,0.754,-2.413,0.0778,0.492,1.33e-06,0.325,0.963,200.301,33,356,3lhAN67vp4RLgJbUUctHHO,Willie Clayton,"Classic Soul, Vol. 1",Party Like We Use to Do,False,4,blues
3539,0.107,0.0355,-33.218,0.0414,0.932,0.933,0.0996,0.0817,89.788,61,176,3TCIHrNMw2vupAQfg3krlO,Marie Protivová,Touha,Touha,False,4,sleep
3540,0.664,0.448,-12.553,0.0306,0.611,0.0738,0.0869,0.739,123.977,19,169,4OOIKnoJzM3Oc3v11uraE4,Lefty Frizzell,Puttin' On,Little Old Wine Drinker Me,False,4,honky-tonk
3541,0.632,0.981,-4.291,0.147,8.44e-05,0.372,0.885,0.605,140.0,22,371,7pYbw9aMiIIcl54vlUl17L,Bassnectar;Jantsen,Timestretch,Blast Off,False,4,breakbeat
3542,0.416,0.906,-4.323,0.057,0.00102,0.000395,0.103,0.707,83.0,34,288,3EeS5Uvy8Zr3LUNRrX9drr,Mägo de Oz,Finisterra Ópera Rock,Polla dura no cree en Dios - 2015,False,4,spanish
3543,0.323,0.932,-14.037,0.108,1.18e-05,0.915,0.0504,0.0391,108.002,14,170,2MWyE6Zq6pZREZGNxz27vz,Terrorizer,World Downfall (Full Dynamic Range Edition),Ripped to Shreds,False,4,grindcore
3544,0.622,0.468,-8.532,0.0378,0.845,1.1e-06,0.117,0.491,75.086,17,219,5pywRFY3u5QGNeVKTCBegl,K. S. Harisankar,Vikruthi (Original Motion Picture Soundtrack),Chillayile,False,4,malay
3545,0.62,0.722,-7.088,0.0319,0.679,0.0,0.3,0.653,135.927,19,418,3G4GIs0jGwIbLFGBL3ZSNc,Sadhu Kochu Kunju Upadesi,"Aswasageethangal, Vol. 4 (Christian Devotional Song)",Karthave Nin Roopam,False,3,malay
3546,0.382,0.416,-9.303,0.0302,0.0733,0.0,0.0719,0.125,102.089,70,222,3TwtrR1yNLY1PMPsrGQpOp,Five For Fighting,America Town,Superman (It's Not Easy),False,4,acoustic
3547,0.382,0.416,-9.303,0.0302,0.0733,0.0,0.0719,0.125,102.089,70,222,3TwtrR1yNLY1PMPsrGQpOp,Five For Fighting,America Town,Superman (It's Not Easy),False,4,piano
3548,0.669,0.854,-5.899,0.0431,0.0653,0.0,0.288,0.706,120.035,58,161,0ifc4mq2mVNefgQFmtXQpt,Eric Hutchinson,Pure Fiction,Tell The World,False,4,acoustic
3549,0.733,0.84,-6.207,0.147,0.108,0.0,0.619,0.871,82.49,42,163,3QxgqValu8ixOxyTIabqJG,Kevin Martes 13,Aqui Estamos Redy,Aqui Estamos Redy,True,4,latino
3550,0.733,0.84,-6.207,0.147,0.108,0.0,0.619,0.871,82.49,42,163,3QxgqValu8ixOxyTIabqJG,Kevin Martes 13,Aqui Estamos Redy,Aqui Estamos Redy,True,4,reggaeton
3551,0.535,0.842,-4.281,0.0474,0.00405,0.232,0.283,0.106,172.025,16,276,5YkqiihRgtTwNq3kMr5TiK,BCee;Charlotte Haining;S.P.Y,Life as We Knew It,Remind Me - S.P.Y Remix,False,4,drum-and-bass
3552,0.762,0.634,-7.981,0.0566,0.0152,0.0115,0.0985,0.198,92.063,46,271,5lGN9hkorYrkMRdERpzwI0,Nucleya;Avneet Khurmi;Guri Gangsta,Bass Rani,Aaja,False,4,edm
3553,0.762,0.634,-7.981,0.0566,0.0152,0.0115,0.0985,0.198,92.063,46,271,5lGN9hkorYrkMRdERpzwI0,Nucleya;Avneet Khurmi;Guri Gangsta,Bass Rani,Aaja,False,4,indian
3554,0.762,0.634,-7.981,0.0566,0.0152,0.0115,0.0985,0.198,92.063,46,271,5lGN9hkorYrkMRdERpzwI0,Nucleya;Avneet Khurmi;Guri Gangsta,Bass Rani,Aaja,False,4,indie-pop
3555,0.762,0.634,-7.981,0.0566,0.0152,0.0115,0.0985,0.198,92.063,46,271,5lGN9hkorYrkMRdERpzwI0,Nucleya;Avneet Khurmi;Guri Gangsta,Bass Rani,Aaja,False,4,indie
3556,0.503,0.586,-6.718,0.0559,0.572,0.0,0.847,0.577,173.919,45,242,2c0K8HjwVT5hFpsq2zO5xb,Kary Ng,Simpler Than Love,二十世紀少年 - Unplugged,False,4,cantopop
3557,0.448,0.726,-5.372,0.0427,0.793,1.41e-05,0.108,0.39,83.42,25,401,3aOngN7GFrPbe8CqkebXnG,Dúo Ayacucho,Tour 2001 (En Vivo),Agua Rosada / Noche de Luna - En Vivo,False,5,guitar
3558,0.492,0.924,-4.255,0.0494,0.000971,0.767,0.0342,0.519,173.943,18,254,6HTZQOYIGZehiIfKCKSn3G,Maduk,Liquicity Alchemy 3,Come Back To Me,False,4,drum-and-bass
3559,0.533,0.838,-5.625,0.0837,0.0251,0.0,0.318,0.722,80.049,0,180,57fhqwIkHMUIzcvqODgf4l,"nothing,nowhere.",Here to Forever - All New Indie,pretend,False,4,emo
3560,0.533,0.838,-5.625,0.0837,0.0251,0.0,0.318,0.722,80.049,0,180,038N1pDTNC5oOF9Vzk8fkv,"nothing,nowhere.",All Out Alternative,pretend,False,4,emo
3561,0.533,0.838,-5.625,0.0837,0.0251,0.0,0.318,0.722,80.049,0,180,038N1pDTNC5oOF9Vzk8fkv,"nothing,nowhere.",All Out Alternative,pretend,False,4,punk
3562,0.533,0.838,-5.625,0.0837,0.0251,0.0,0.318,0.722,80.049,0,180,57fhqwIkHMUIzcvqODgf4l,"nothing,nowhere.",Here to Forever - All New Indie,pretend,False,4,punk
3563,0.533,0.838,-5.625,0.0837,0.0251,0.0,0.318,0.722,80.049,0,180,57fhqwIkHMUIzcvqODgf4l,"nothing,nowhere.",Here to Forever - All New Indie,pretend,False,4,sad
3564,0.533,0.838,-5.625,0.0837,0.0251,0.0,0.318,0.722,80.049,0,180,038N1pDTNC5oOF9Vzk8fkv,"nothing,nowhere.",All Out Alternative,pretend,False,4,sad
3565,0.434,0.435,-11.482,0.0296,0.502,0.213,0.141,0.0971,107.829,22,220,7HNvsURR7fX4iiaFZOYefe,Slowgold,Kärlek,Soligt,False,4,goth
3566,0.817,0.578,-7.579,0.0824,0.224,0.00103,0.251,0.851,143.982,70,182,60cYr5uuMoxvyuIx45rGEW,Alec Benjamin,Narrated For You,Boy In The Bubble,False,4,electro
3567,0.48,0.0449,-16.909,0.0778,0.938,0.0,0.111,0.369,76.389,21,73,4rMDmLfDYo0cWZjNSabgwy,João Pedro Gonçalves;Ermelinda Duarte,Coco (Banda Sonora Original em Português),Lembra-te de Mim (Reunião),False,4,disney
3568,0.459,0.856,-4.676,0.0491,0.0138,1.3e-06,0.0261,0.645,168.171,23,274,4B6dNM6N7sXGJygo2kufWA,Shiritsu Ebisu Chugaku,私立恵比寿中学,イエローライト,False,4,j-idol
3569,0.507,0.478,-10.726,0.0308,0.712,0.0,0.182,0.885,134.603,57,143,0VYhyWRfiiJQ5WRm3EOczU,The New Seekers,The Albums 1970-73,I'd Like To Teach The World To Sing (In Perfect Harmony),False,4,rock-n-roll
3570,0.31,0.206,-11.295,0.0478,0.908,1.65e-05,0.104,0.123,174.785,48,150,029QbkH9BezM0OumOqjOaQ,Matilda Mann,February,February,False,4,british
3571,0.345,0.989,-7.755,0.0821,0.0018,0.0,0.775,0.0758,132.133,26,120,3zSX5AEN95Iq7F5sr22TpB,A Day To Remember,For Those Who Have Heart,"Why Walk On Water When We've Got Boats - Live At The Capitol / Ocala, FL / January 5, 2008",False,4,metalcore
3572,0.778,0.304,-15.091,0.0482,0.394,0.841,0.162,0.426,86.112,36,134,21syvpttK8kXDq7kf3eaPr,Gaccio,Tenderly,Tenderly,False,4,study
3573,0.572,0.829,-3.895,0.0371,0.162,0.0,0.117,0.89,179.996,27,307,6ZXDTVm8ed26O3QZlQeiii,Nogizaka46,走れ!Bicycle TypeD,せっかちなかたつむり,False,4,j-idol
3574,0.56,0.64,-5.371,0.0541,0.226,0.0,0.249,0.132,155.968,48,178,73QEmww7TRmy7zF3qV5DAE,Idina Menzel;Cinderella Original Motion Picture Cast,Cinderella (Soundtrack from the Amazon Original Movie),Dream Girl,False,4,show-tunes
3575,0.787,0.897,-10.278,0.056,0.00688,0.902,0.0935,0.629,124.992,8,377,7KkjTunfXrZoG93el4plID,Mike Dunn,My House From All Angles,Acid Rush - Extended Vokal mixX,False,4,chicago-house
3576,0.821,0.69,-4.981,0.187,0.0202,0.00398,0.199,0.648,140.171,66,176,6C8JJFoGC4dkVtAHVK3iif,Anirudh Ravichander;Sunidhi Chauhan;Sanjana Kalmanje,"Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")","Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")",False,4,hip-hop
3577,0.448,0.507,-11.226,0.0348,0.397,0.0,0.112,0.218,159.868,50,292,58SUsgamkW6vFFq0YNKGrf,Alfred Hui,藍調,面具,False,4,cantopop
3578,0.73,0.58,-8.059,0.0861,0.589,0.000187,0.224,0.464,90.054,30,141,6GPXPw2AmaCoisKIELxAyc,Reyan;Melvin,Aduthu Vaa,Aduthu Vaa,True,4,malay
3579,0.423,0.401,-11.219,0.0449,0.726,0.0,0.269,0.507,111.213,28,238,3i2L1PRDEwWcUC03y95UPG,Aníbal Troilo Y Su Orquesta Típica;Roberto Goyeneche,15 Grandes Exitos - Los Discos De Oro De Roberto Goyeneche,Sur,False,4,tango
3580,0.352,0.372,-9.112,0.0745,0.902,4.5e-06,0.744,0.145,171.745,20,229,6NriCkAcuQ8hWqIIVDi17n,Lea Salonga,The Journey so Far,Too Much for One Heart,False,4,show-tunes
3581,0.294,0.419,-8.63,0.0345,0.955,0.0631,0.168,0.411,108.141,28,162,0pyPDrsgmizXAoYLp9QONX,Parveen Sultana,Pakeezah,Kaun Gali,False,4,classical
3582,0.595,0.761,-8.677,0.0272,0.226,0.000157,0.586,0.791,84.993,45,224,5ijySEvA18lrJVfCfG9EHm,Patricio Rey y sus Redonditos de Ricota,Lobo Suelto,Buenas Noticias,False,4,alt-rock
3583,0.595,0.761,-8.677,0.0272,0.226,0.000157,0.586,0.791,84.993,45,224,5ijySEvA18lrJVfCfG9EHm,Patricio Rey y sus Redonditos de Ricota,Lobo Suelto,Buenas Noticias,False,4,punk-rock
3584,0.595,0.761,-8.677,0.0272,0.226,0.000157,0.586,0.791,84.993,45,224,5ijySEvA18lrJVfCfG9EHm,Patricio Rey y sus Redonditos de Ricota,Lobo Suelto,Buenas Noticias,False,4,punk
3585,0.0,2.01e-05,-33.764,0.0,0.69,0.42,0.863,0.0,0.0,43,300,40zj6W7wVqeNkfXjSmFQqx,Baby Sweet Dream,Baby White Noise Series - Pure White Noise,Baby White Noise Series - Pure White Noise,False,0,sleep
3586,0.623,0.455,-9.793,0.0302,0.426,0.0,0.145,0.233,142.878,62,214,5nTbPFqLKmQdIg1SD8KgG4,Anuv Jain,Meri Baaton Mein Tu,Meri Baaton Mein Tu,False,4,indian
